musician,years,hours,sex,age,filename,excerpt,condition,track,condition_cong,selected,Filename,Subject,Excerpt,Condition,kinEnerg,convexhull,cumuldist,density,speed,acceleration,jerk,directness,distance,fluidity,symmetry,shoulderhead,shoulderpelvis,headpelvis,shoulderheadThreshold,shoulderpelvisThreshold,headpelvisThreshold,norm,sampentrop,corr,cov,sync,SPECTRE_CENTROID,SPECTRE_SPREAD,SPECTRE_SKEWNESS,SPECTRE_KURTOSIS,SPECTRE_FLATNESS,SPECTRE_ENTROPIE,CEPSTRE_MEAN,CEPSTRE_MAX,CEPSTRE_CENTROID,RMS,ROLLOFF,BRIGHTNESS_1000,BRIGHTNESS_1500,BRIGHTNESS_3000,ZEROCROSS,ROUGHNESS,FLUX_DU_SPECTRE,FLUX_DU_CEPSTRE,HCDF,EVENTDENSITY,KEYCLARITY,MODE,PULSECLARITY,METRICAL_CENTROID,METRICAL_STRENGTH,TEMPO,TEMPO_CHANGE,NOVELTY_METRIC,NOVELTY_SPECTRE,NOVELTY_CEPSTRE,NOVELTY_AC_WAVEFORM,NOVELTY_MFCC,NOVELTY_CHROMAGRAM_1,NOVELTY_KEYSTRENGTH_1,NOVELTY_CHROMAGRAM_2,NOVELTY_KEYSTRENGTH_2
M3,30,25,F,30,03_Ca_Mo_T1.tsv,1CaFl,4Mo,T1,5Nothing,0,03_Ca_Mo_T1.tsv,3,Flow_Cantabile,Movement,8.58E-03,2.39E-01,3.52E+00,4.87E-01,9.46E-02,1.51E-01,6.25E-01,1.92E+00,4.37E-01,2.38E-21,9.37E-01,5.32E+01,1.70E+01,3.62E+01,5.76E+01,2.11E+01,3.99E+01,1.24E+00,3.18E-02,7.56E-01,3.71E-04,3.89E-01,3028.6,3245.6,2.3542,9.6917,0.12427,0.72337,113.75,3428.9,0.018705,0.015217,5659.2,0.67038,0.56742,0.3182,1352.3,0.061325,41.021,55380,0.49483,1,0.59917,-0.099987,0.16189,290.63,0.30826,153.19,-0.0043289,0.1859,0.24848,0.23791,0.231,0.25118,0.30435,0.24042,0.25322,0.1688
M3,30,25,F,30,03_Ca_Mo_T2.tsv,1CaFl,4Mo,T2,5Nothing,0,03_Ca_Mo_T2.tsv,3,Flow_Cantabile,Movement,7.44E-03,2.33E-01,3.28E+00,4.88E-01,8.81E-02,1.51E-01,6.10E-01,1.40E+00,4.30E-01,5.87E-22,9.36E-01,4.62E+01,1.61E+01,3.11E+01,5.85E+01,2.07E+01,4.05E+01,1.27E+00,3.36E-02,6.07E-01,2.64E-04,3.47E-01,3026.6,3537.1,2.2777,8.2997,0.13309,0.7165,113.7,3725.5,0.018633,0.014638,5870.5,0.68231,0.569,0.32004,1392.9,0.094253,42.294,55243,0.4824,2,0.60376,-0.097394,0.18802,313.3,0.29474,157.27,0.0022946,0.19323,0.29418,0.27753,0.25345,0.2529,0.26278,0.13901,0.42286,0.1381
M3,30,25,F,30,03_Ca_Pr_T1.tsv,1CaFl,2Pr,T1,2Pr,1,03_Ca_Pr_T1.tsv,3,Flow_Cantabile,Projected,6.78E-04,2.30E-01,9.63E-01,4.90E-01,2.30E-02,5.08E-02,3.42E-01,2.34E+00,4.45E-01,-2.25E-21,9.30E-01,5.17E+01,1.40E+01,3.76E+01,5.57E+01,1.60E+01,4.17E+01,1.28E+00,3.08E-02,7.83E-02,5.48E-06,1.30E-01,3056.6,3550.4,2.2839,8.4024,0.13438,0.7123,115.23,3468.3,0.018731,0.01596,5610.8,0.6617,0.56761,0.30762,1420.1,0.072346,40.285,55190,0.51591,1,0.59984,-0.091587,0.18054,288.26,0.37741,145.89,2.89E-05,0.13643,0.26817,0.29132,0.19519,0.30385,0.37962,0.19439,0.27619,0.16893
M3,30,25,F,30,03_Ca_Pr_T2.tsv,1CaFl,2Pr,T2,2Pr,0,03_Ca_Pr_T2.tsv,3,Flow_Cantabile,Projected,1.14E-03,2.34E-01,1.47E+00,4.91E-01,3.08E-02,6.27E-02,3.73E-01,1.39E+00,4.39E-01,-2.62E-22,9.41E-01,5.25E+01,1.31E+01,3.92E+01,5.69E+01,1.67E+01,4.21E+01,1.29E+00,2.74E-02,3.98E-01,7.44E-05,2.08E-01,3193.9,3662.5,2.1733,7.864,0.13574,0.72126,116.96,3759.9,0.018662,0.015355,6015.8,0.693,0.5901,0.32763,1508.7,0.067629,41.607,55471,0.46525,1,0.60719,-0.089035,0.18827,311.22,0.33347,143.42,-0.0021375,0.12679,0.25172,0.33075,0.18865,0.2449,0.26945,0.15854,0.30197,0.16805
M3,30,25,F,30,03_Ca_Wa_T1.tsv,1CaFl,7Wa,T1,5Nothing,0,03_Ca_Wa_T1.tsv,3,Flow_Cantabile,Wandering,2.25E-03,2.40E-01,2.00E+00,4.93E-01,4.36E-02,8.64E-02,4.46E-01,2.63E+00,4.48E-01,-2.01E-21,9.12E-01,4.25E+01,1.52E+01,2.79E+01,4.94E+01,1.71E+01,3.45E+01,1.30E+00,2.16E-02,7.32E-01,3.07E-04,4.62E-01,3036.6,3363,2.3668,9.5299,0.12585,0.72308,115.37,3471.4,0.018688,0.015716,5851.6,0.66935,0.55388,0.30953,1428.7,0.029697,42.796,55065,0.45765,1,0.59994,-0.097735,0.1806,323.89,0.35108,126.67,-0.011159,0.22207,0.36066,0.33003,0.322,0.32625,0.28323,0.17968,0.4671,0.17744
M3,30,25,F,30,03_Ca_Wa_T2.tsv,1CaFl,7Wa,T2,5Nothing,0,03_Ca_Wa_T2.tsv,3,Flow_Cantabile,Wandering,1.29E-03,2.37E-01,1.28E+00,4.92E-01,3.34E-02,7.18E-02,4.53E-01,2.46E+00,4.40E-01,1.00E-21,9.38E-01,3.82E+01,1.64E+01,2.33E+01,5.16E+01,1.89E+01,3.52E+01,1.30E+00,2.48E-02,5.15E-01,1.13E-04,3.02E-01,3043.1,3552.4,2.3132,8.5833,0.13727,0.72161,115.72,3463.2,0.018519,0.014335,5682.1,0.67133,0.56088,0.31691,1402.9,0.073632,41.569,55265,0.54361,2,0.61161,-0.093749,0.18319,259.25,0.35709,122.71,-0.003343,0.23746,0.23722,0.21601,0.18124,0.21578,0.27119,0.12321,0.48777,0.19615
M3,30,25,F,30,03_Mo_Dp_T1.tsv,5MoWa,1Dp,T1,1Dp,0,03_Mo_Dp_T1.tsv,3,Wandering_Moldau,Deadpan,4.66E-05,2.29E-01,5.10E-01,4.86E-01,6.66E-03,1.77E-02,1.78E-01,3.58E+00,4.16E-01,5.63E-22,9.20E-01,6.17E+00,1.25E+01,1.80E+01,1.78E+01,1.43E+01,2.30E+01,1.30E+00,2.13E-02,2.66E-01,2.01E-06,4.05E-02,3114.7,3415.9,2.3081,8.9836,0.11729,0.69419,115.69,3784.9,0.018961,0.019884,5609.4,0.65396,0.56312,0.33986,1355.8,0.033015,42.954,55133,0.41387,1,0.59984,-0.096888,0.24413,256.04,0.31475,134.78,-0.0030676,0.18223,0.30657,0.39032,0.19747,0.21033,0.20728,0.19343,0.32144,0.14411
M3,30,25,F,30,03_Mo_Dp_T2.tsv,5MoWa,1Dp,T2,1Dp,1,03_Mo_Dp_T2.tsv,3,Wandering_Moldau,Deadpan,4.69E-05,2.27E-01,5.10E-01,4.86E-01,7.07E-03,1.85E-02,1.61E-01,3.74E+00,4.21E-01,-3.32E-22,9.16E-01,2.24E+00,1.24E+01,1.26E+01,4.64E+00,1.41E+01,1.64E+01,1.30E+00,2.29E-02,2.69E-01,1.91E-06,3.65E-02,3148.6,3431.6,2.2551,8.7307,0.12312,0.70903,115.6,3653.1,0.018922,0.016699,5877.3,0.66714,0.58089,0.3562,1363.7,0.041444,41.047,55120,0.4447,1,0.59984,-0.10087,0.21201,282.37,0.31958,130.58,-0.0003576,0.2112,0.31818,0.25549,0.26697,0.24026,0.28375,0.10995,0.12148,0.11129
M3,30,25,F,30,03_Mo_Fl_T1.tsv,5MoWa,3Fl,T1,5Nothing,0,03_Mo_Fl_T1.tsv,3,Wandering_Moldau,Flow,2.54E-03,2.30E-01,3.03E+00,4.85E-01,4.67E-02,9.81E-02,4.87E-01,1.54E+00,4.06E-01,3.28E-21,9.53E-01,1.10E+01,2.09E+01,2.70E+01,5.71E+01,2.64E+01,3.44E+01,1.26E+00,1.69E-02,7.39E-01,5.16E-04,2.23E-01,3010.1,3367.5,2.3262,8.9481,0.12837,0.71339,118.63,4042.6,0.018182,0.016529,5461.4,0.66856,0.59791,0.31639,1494.4,0.12594,54.543,56376,0.40187,1,0.59984,-0.096194,0.17795,292.13,0.2979,167.86,-0.0024495,0.17966,0.21926,0.32567,0.13049,0.18432,0.20745,0.17046,0.41002,0.36777
M3,30,25,F,30,03_Mo_Fl_T2.tsv,5MoWa,3Fl,T2,5Nothing,0,03_Mo_Fl_T2.tsv,3,Wandering_Moldau,Flow,1.67E-03,2.36E-01,2.27E+00,4.88E-01,3.56E-02,8.14E-02,4.42E-01,9.94E-01,4.05E-01,-2.65E-22,9.55E-01,3.17E+01,2.14E+01,2.60E+01,5.56E+01,2.60E+01,3.29E+01,1.27E+00,1.94E-02,5.23E-01,1.47E-04,6.46E-02,3069.6,3327.6,2.361,9.0756,0.12204,0.71358,121.66,4393.6,0.018122,0.017772,5477.5,0.6894,0.6179,0.32811,1533,0.17596,67.267,56543,0.48746,1,0.59997,-0.091173,0.18538,272.18,0.32448,173.13,-0.0010351,0.16626,0.29157,0.54748,0.16754,0.21476,0.31013,0.17756,0.28105,0.40087
M3,30,25,F,30,03_Mo_Fo_T1.tsv,5MoWa,5Fo,T1,5Nothing,0,03_Mo_Fo_T1.tsv,3,Wandering_Moldau,Force,1.72E-03,2.34E-01,2.54E+00,4.89E-01,3.74E-02,8.00E-02,5.06E-01,2.23E+00,4.22E-01,-3.40E-21,9.51E-01,4.45E+01,1.27E+01,3.21E+01,5.43E+01,1.69E+01,3.88E+01,1.32E+00,2.51E-02,4.01E-01,1.01E-04,1.25E-01,3363.2,3441.7,2.1291,7.9842,0.1165,0.71959,123.59,5088.2,0.017587,0.029188,6042.8,0.7202,0.64591,0.37456,1706.5,1.7074,110.88,57042,0.43894,1,0.6031,-0.092401,0.19485,236.9,0.39707,167.52,-0.0025381,0.1055,0.35357,0.37077,0.18151,0.19622,0.38861,0.24204,0.33279,0.33731
M3,30,25,F,30,03_Mo_Fo_T2.tsv,5MoWa,5Fo,T2,5Nothing,0,03_Mo_Fo_T2.tsv,3,Wandering_Moldau,Force,1.22E-03,2.32E-01,1.95E+00,4.89E-01,2.68E-02,6.91E-02,4.37E-01,2.09E+00,4.26E-01,4.35E-21,9.43E-01,3.83E+01,1.38E+01,2.62E+01,5.77E+01,1.72E+01,4.17E+01,1.31E+00,1.69E-02,3.43E-01,1.62E-04,4.56E-02,3310.3,3383.6,2.1438,8.2558,0.11328,0.72086,124.75,5330.8,0.017512,0.030578,5962,0.71733,0.63259,0.36957,1612.3,1.4671,130.61,56966,0.45088,2,0.60169,-0.095699,0.19995,284.97,0.31678,150.5,0.0023925,0.12143,0.3401,0.44679,0.26831,0.30917,0.27797,0.24035,0.31445,0.29282
M3,30,25,F,30,03_Mo_In_T1.tsv,5MoWa,6In,T1,4Incong,1,03_Mo_In_T1.tsv,3,Wandering_Moldau,Interior,1.83E-03,2.30E-01,2.48E+00,4.84E-01,4.17E-02,9.12E-02,5.04E-01,2.48E+00,4.14E-01,2.70E-21,9.47E-01,2.68E+01,1.78E+01,2.62E+01,5.99E+01,2.38E+01,3.85E+01,1.24E+00,2.14E-02,2.84E-01,9.84E-05,8.75E-02,3017.3,3213.6,2.3873,9.5928,0.11825,0.72234,119.09,4332.2,0.017996,0.017153,5492.4,0.66243,0.59457,0.32131,1401.5,0.050776,68.937,56417,0.44214,1,0.59984,-0.094429,0.17535,273.7,0.38981,168.38,0.00074258,0.15923,0.16319,0.46647,0.13466,0.12554,0.21445,0.13329,0.33832,0.21626
M3,30,25,F,30,03_Mo_In_T2.tsv,5MoWa,6In,T2,4Incong,0,03_Mo_In_T2.tsv,3,Wandering_Moldau,Interior,1.84E-03,2.32E-01,2.68E+00,4.85E-01,4.20E-02,1.08E-01,5.83E-01,3.13E+00,4.20E-01,7.23E-22,9.51E-01,4.62E+01,1.75E+01,3.02E+01,5.87E+01,2.37E+01,3.82E+01,1.26E+00,2.15E-02,4.50E-01,1.36E-04,8.89E-02,3025.1,3107.7,2.4284,10.049,0.11186,0.70974,120.33,4342.7,0.017801,0.023588,5359.1,0.68422,0.5944,0.31687,1437.3,0.55278,89.175,56530,0.47596,1,0.60159,-0.10056,0.18485,259.03,0.35428,181.77,-0.0018061,0.082712,0.24396,0.3727,0.18642,0.18607,0.30285,0.25022,0.32854,0.18476
M3,30,25,F,30,03_Mo_Mo_T1.tsv,5MoWa,4Mo,T1,5Nothing,0,03_Mo_Mo_T1.tsv,3,Wandering_Moldau,Movement,7.37E-03,2.38E-01,4.65E+00,4.85E-01,7.47E-02,1.82E-01,8.75E-01,2.21E+00,4.18E-01,6.05E-21,9.44E-01,2.83E+01,1.75E+01,1.92E+01,6.03E+01,2.37E+01,3.88E+01,1.25E+00,3.04E-02,7.34E-01,5.58E-04,2.24E-01,2998.5,3076.1,2.4711,10.435,0.10922,0.70645,119.15,4454.5,0.017841,0.022527,5264.9,0.69168,0.61624,0.31346,1538.7,1.278,85.587,56711,0.59431,2,0.60158,-0.10058,0.20908,251.05,0.30528,115.37,0.0013184,0.20725,0.38297,0.36893,0.30327,0.22238,0.30317,0.1953,0.34533,0.20809
M3,30,25,F,30,03_Mo_Mo_T2.tsv,5MoWa,4Mo,T2,5Nothing,0,03_Mo_Mo_T2.tsv,3,Wandering_Moldau,Movement,8.29E-03,2.44E-01,5.46E+00,4.90E-01,8.78E-02,2.16E-01,9.06E-01,2.44E+00,4.14E-01,4.75E-21,9.57E-01,5.00E+01,1.60E+01,3.47E+01,5.94E+01,2.38E+01,4.00E+01,1.31E+00,2.78E-02,7.16E-01,7.69E-04,3.19E-01,3028.5,3128.1,2.4329,10.183,0.1107,0.71307,118.33,4380.9,0.017849,0.020286,5262.2,0.6887,0.60947,0.3292,1480.8,0.264,73.238,56351,0.51179,1,0.59984,-0.094536,0.18006,274.94,0.40237,147.41,0.0034108,0.16734,0.21708,0.3588,0.15824,0.19143,0.30008,0.18383,0.4088,0.21143
M3,30,25,F,30,03_Mo_Pr_T1.tsv,5MoWa,2Pr,T1,2Pr,0,03_Mo_Pr_T1.tsv,3,Wandering_Moldau,Projected,2.31E-03,2.33E-01,2.74E+00,4.87E-01,4.40E-02,1.10E-01,6.16E-01,2.22E+00,4.38E-01,1.97E-21,9.28E-01,7.48E+00,1.62E+01,1.97E+01,5.43E+01,2.14E+01,3.60E+01,1.28E+00,2.73E-02,5.91E-01,2.42E-04,1.86E-01,3083.4,3255.6,2.3927,9.685,0.11072,0.71168,120.77,4917.6,0.017748,0.022562,5485.6,0.68563,0.61332,0.33571,1541.5,0.76318,90.105,56962,0.47584,1,0.60081,-0.099953,0.17961,267.18,0.34724,175.92,-0.0032022,0.19223,0.21218,0.41927,0.17561,0.20962,0.31895,0.28857,0.3897,0.23438
M3,30,25,F,30,03_Mo_Pr_T2.tsv,5MoWa,2Pr,T2,2Pr,1,03_Mo_Pr_T2.tsv,3,Wandering_Moldau,Projected,2.28E-03,2.36E-01,2.71E+00,4.89E-01,4.10E-02,1.14E-01,6.51E-01,1.75E+00,4.39E-01,-6.30E-22,9.22E-01,5.59E+00,1.59E+01,1.71E+01,4.82E+01,2.12E+01,3.14E+01,1.29E+00,2.64E-02,4.70E-01,1.78E-04,3.23E-01,3082.5,3261.8,2.372,9.5224,0.117,0.7173,119.1,4433.2,0.01792,0.021071,5464,0.68857,0.60873,0.33475,1506.5,1.2839,77.273,56810,0.49514,2,0.6022,-0.09571,0.17441,250.99,0.36472,167.81,0.0046324,0.16813,0.24181,0.29062,0.21929,0.20824,0.305,0.26066,0.33476,0.21155
M3,30,25,F,30,03_Mo_Wa_T1.tsv,5MoWa,7Wa,T1,3Cong,1,03_Mo_Wa_T1.tsv,3,Wandering_Moldau,Wandering,2.52E-03,2.36E-01,2.75E+00,4.89E-01,4.55E-02,1.19E-01,6.69E-01,2.35E+00,4.32E-01,-4.73E-21,9.40E-01,6.17E+00,1.81E+01,2.49E+01,5.19E+01,2.17E+01,3.30E+01,1.30E+00,2.27E-02,5.99E-01,2.39E-04,1.90E-01,3077.1,3280.1,2.3581,9.2084,0.11956,0.72431,121.25,4032.5,0.017788,0.019269,5468.1,0.68107,0.59786,0.32908,1452.3,1.2402,69.705,56659,0.41957,2,0.59988,-0.094289,0.17819,246.37,0.37032,143,0.00016268,0.13917,0.23563,0.40533,0.18744,0.19284,0.2462,0.13841,0.36311,0.17261
M3,30,25,F,30,03_Mo_Wa_T2.tsv,5MoWa,7Wa,T2,3Cong,0,03_Mo_Wa_T2.tsv,3,Wandering_Moldau,Wandering,2.74E-03,2.38E-01,3.12E+00,4.88E-01,5.14E-02,1.14E-01,6.24E-01,1.79E+00,4.23E-01,1.61E-21,9.42E-01,4.32E+01,1.94E+01,2.65E+01,5.81E+01,2.57E+01,3.37E+01,1.31E+00,2.18E-02,4.13E-01,2.36E-04,1.70E-01,3152.9,3237.6,2.3197,9.2253,0.11567,0.71325,121.4,4541,0.017736,0.022548,5569.1,0.69359,0.61952,0.34708,1543.7,1.8631,91.207,57341,0.47431,2,0.60114,-0.095209,0.1885,262.93,0.3437,172.72,0.00051358,0.15301,0.25048,0.40019,0.18895,0.21379,0.26817,0.22697,0.29021,0.17433
M4,19,10,F,25,04_Br_Dp_T1.tsv,3BrFo,1Dp,T1,1Dp,0,04_Br_Dp_T1.tsv,4,Force_Bruch,Deadpan,1.07E-04,2.42E-01,3.82E-01,4.95E-01,1.18E-02,4.00E-02,6.20E-01,5.80E+00,3.77E-01,3.47E-22,9.82E-01,4.79E+01,1.23E+01,3.56E+01,5.16E+01,1.49E+01,3.93E+01,1.22E+00,1.65E-02,6.28E-01,1.74E-05,5.99E-02,3087.3,3236.6,2.2729,8.847,0.11523,0.75131,127.83,2945.7,0.017626,0.048211,5754.7,0.67325,0.58098,0.32143,1385.1,25.674,215.4,56007,0.61176,2,0.63437,-0.0106,0.15037,304.42,0.32417,152.5,-0.0052711,0.25072,0.3975,0.16736,0.31681,0.21732,0.32789,0.16751,0.21951,0.13701
M4,19,10,F,25,04_Br_Dp_T2.tsv,3BrFo,1Dp,T2,1Dp,0,04_Br_Dp_T2.tsv,4,Force_Bruch,Deadpan,2.57E-04,2.41E-01,5.48E-01,4.95E-01,1.75E-02,5.07E-02,6.43E-01,3.94E+00,3.75E-01,-5.10E-21,9.78E-01,4.77E+01,1.35E+01,3.42E+01,5.10E+01,1.47E+01,3.76E+01,1.23E+00,2.08E-02,5.95E-01,3.56E-05,1.03E-01,3001.3,3149.9,2.315,9.1825,0.11037,0.75263,126.06,3178.9,0.017614,0.046401,5839.5,0.67539,0.57689,0.31273,1406.6,26.056,214.46,55829,0.70346,3,0.63322,-0.0047311,0.14127,341.24,0.30937,161.93,0.0033567,0.20714,0.36677,0.33069,0.26543,0.26253,0.24935,0.15788,0.12054,0.06087
M4,19,10,F,25,04_Br_Fl_T1.tsv,3BrFo,3Fl,T1,4Incong,0,04_Br_Fl_T1.tsv,4,Force_Bruch,Flow,1.28E-03,2.49E-01,1.52E+00,4.96E-01,4.05E-02,1.08E-01,8.28E-01,5.31E+00,3.73E-01,-4.91E-22,9.89E-01,5.53E+01,2.37E+01,3.05E+01,6.15E+01,2.64E+01,3.71E+01,1.25E+00,2.82E-02,4.25E-01,8.14E-05,1.53E-01,2986.7,3107.4,2.4548,9.872,0.11095,0.74463,124.64,2819.8,0.017378,0.035915,5141.1,0.65872,0.5486,0.29632,1292.9,12.64,173.91,56332,0.56465,2,0.61028,-0.029185,0.16716,291.88,0.45376,153.15,0.0013098,0.17611,0.31379,0.30334,0.35863,0.30105,0.14745,0.14602,0.14591,0.10796
M4,19,10,F,25,04_Br_Fl_T2.tsv,3BrFo,3Fl,T2,4Incong,0,04_Br_Fl_T2.tsv,4,Force_Bruch,Flow,1.21E-03,2.56E-01,1.37E+00,4.95E-01,3.83E-02,1.06E-01,7.74E-01,4.50E+00,3.71E-01,-1.88E-21,9.73E-01,5.67E+01,2.47E+01,3.20E+01,6.37E+01,2.75E+01,3.76E+01,1.25E+00,3.35E-02,3.23E-01,4.55E-05,1.01E-01,2928.9,2937.9,2.4343,10.377,0.1046,0.74415,126.69,3007.4,0.017445,0.038064,5297.2,0.67459,0.55938,0.29091,1354.4,14.858,179.11,56798,0.55427,2,0.62439,-0.003896,0.17639,285.01,0.38185,146.79,0.005081,0.22938,0.28392,0.24235,0.243,0.31138,0.18841,0.16192,0.22653,0.14412
M4,19,10,F,25,04_Br_Fo_T1.tsv,3BrFo,5Fo,T1,3Cong,0,04_Br_Fo_T1.tsv,4,Force_Bruch,Force,1.26E-03,2.47E-01,1.22E+00,4.94E-01,3.69E-02,1.09E-01,1.05E+00,6.20E+00,3.75E-01,3.89E-21,9.65E-01,5.73E+01,2.47E+01,3.28E+01,6.28E+01,2.81E+01,3.86E+01,1.24E+00,2.53E-02,5.89E-01,1.14E-04,8.30E-02,2978.7,3191.6,2.3846,9.2363,0.12001,0.7646,124.43,2786.4,0.01723,0.056023,5740,0.6839,0.56583,0.29602,1309.3,36.093,280.23,56047,0.57387,3,0.60679,-0.031005,0.1653,332.07,0.37452,170.31,-0.0018024,0.17574,0.39933,0.24838,0.32122,0.28627,0.15236,0.13922,0.22102,0.11671
M4,19,10,F,25,04_Br_Fo_T2.tsv,3BrFo,5Fo,T2,3Cong,0,04_Br_Fo_T2.tsv,4,Force_Bruch,Force,1.30E-03,2.50E-01,1.24E+00,4.93E-01,3.79E-02,1.08E-01,9.65E-01,5.94E+00,3.76E-01,-3.94E-21,9.55E-01,5.68E+01,2.43E+01,3.21E+01,6.23E+01,2.79E+01,3.72E+01,1.24E+00,2.84E-02,4.26E-01,8.04E-05,1.04E-01,3017.1,2987,2.4059,10.139,0.1097,0.75815,124.77,2932.8,0.017209,0.056192,5414.3,0.69356,0.57961,0.31307,1336.6,46.381,320.95,56522,0.65085,2,0.62291,-0.0093083,0.17021,301.48,0.37148,130.44,-0.0018017,0.21911,0.41519,0.21401,0.18073,0.25279,0.19997,0.23438,0.12932,0.10642
M4,19,10,F,25,04_Br_In_T1.tsv,3BrFo,6In,T1,5Nothing,0,04_Br_In_T1.tsv,4,Force_Bruch,Interior,7.40E-04,2.46E-01,9.83E-01,4.92E-01,2.69E-02,8.05E-02,8.11E-01,4.26E+00,3.64E-01,3.81E-21,9.76E-01,6.02E+01,1.85E+01,4.10E+01,6.54E+01,2.30E+01,4.48E+01,1.23E+00,2.38E-02,6.48E-01,7.32E-05,7.45E-02,2911.1,3069.8,2.3712,9.8255,0.11455,0.75122,124.82,2877.3,0.017381,0.040768,5548.9,0.65246,0.54226,0.29126,1263,16.099,198.14,56252,0.70284,2,0.61979,-0.013357,0.17631,297.55,0.35075,153.13,0.0015014,0.17218,0.32562,0.16896,0.3371,0.33285,0.085171,0.12471,0.1301,0.092491
M4,19,10,F,25,04_Br_In_T2.tsv,3BrFo,6In,T2,5Nothing,0,04_Br_In_T2.tsv,4,Force_Bruch,Interior,8.55E-04,2.44E-01,1.16E+00,4.92E-01,3.17E-02,9.71E-02,7.95E-01,4.65E+00,3.69E-01,-2.63E-21,9.71E-01,5.82E+01,1.76E+01,3.99E+01,6.34E+01,2.16E+01,4.37E+01,1.23E+00,2.18E-02,6.94E-01,1.60E-04,6.05E-02,3015.6,3110.8,2.3551,9.5817,0.11478,0.75274,125.28,3211.8,0.017223,0.041972,5628.3,0.66386,0.56256,0.30718,1317.9,17.585,212.4,56197,0.62658,3,0.6134,-0.02419,0.16291,309.64,0.31544,133.84,-0.00079907,0.25663,0.26958,0.2969,0.25791,0.23503,0.19108,0.16737,0.2172,0.10605
M4,19,10,F,25,04_Br_Mo_T1.tsv,3BrFo,4Mo,T1,5Nothing,0,04_Br_Mo_T1.tsv,4,Force_Bruch,Movement,3.92E-03,2.56E-01,1.62E+00,4.93E-01,5.77E-02,1.52E-01,1.22E+00,4.58E+00,3.67E-01,-2.93E-21,9.72E-01,5.40E+01,2.15E+01,3.22E+01,6.09E+01,2.70E+01,3.70E+01,1.23E+00,3.23E-02,4.44E-01,1.09E-04,1.02E-01,2891.6,3025.1,2.4192,9.9827,0.10833,0.76336,120.84,2377.7,0.017415,0.049879,5299.9,0.64543,0.53786,0.28468,1197.2,24.722,265.25,55172,0.50029,3,0.58756,-0.016813,0.16638,297.27,0.31466,181.6,1.13E-06,0.16492,0.24782,0.28466,0.26931,0.34421,0.25669,0.06833,0.19054,0.11622
M4,19,10,F,25,04_Br_Mo_T2.tsv,3BrFo,4Mo,T2,5Nothing,0,04_Br_Mo_T2.tsv,4,Force_Bruch,Movement,4.67E-03,2.51E-01,1.87E+00,4.93E-01,6.42E-02,1.61E-01,1.20E+00,3.97E+00,3.75E-01,5.76E-22,9.77E-01,5.63E+01,2.22E+01,3.33E+01,6.14E+01,2.78E+01,3.91E+01,1.24E+00,3.41E-02,5.10E-01,1.28E-04,1.42E-01,2921.7,3031.1,2.4885,10.529,0.1146,0.76145,126.25,2841.6,0.017538,0.055004,5229.9,0.67936,0.57326,0.30111,1320.1,34.658,298.58,55928,0.58646,2,0.61468,-0.020927,0.17213,312.41,0.336,160.14,-0.0018664,0.25081,0.44592,0.28534,0.2629,0.2566,0.24928,0.14215,0.1752,0.11045
M4,19,10,F,25,04_Br_Pr_T1.tsv,3BrFo,2Pr,T1,2Pr,0,04_Br_Pr_T1.tsv,4,Force_Bruch,Projected,2.78E-04,2.39E-01,5.65E-01,4.93E-01,1.90E-02,6.63E-02,7.20E-01,3.58E+00,3.68E-01,-3.40E-21,9.79E-01,4.95E+01,2.41E+01,2.54E+01,5.41E+01,2.64E+01,2.92E+01,1.23E+00,2.87E-02,5.35E-01,2.76E-05,6.48E-02,3041.3,3205.8,2.312,9.0288,0.12203,0.76175,125.94,2890.1,0.017232,0.046278,5823.4,0.67697,0.56706,0.31346,1310.1,27.917,234.6,56226,0.59566,3,0.58933,-0.0089179,0.18399,283.61,0.30111,182.51,0.0059626,0.18849,0.47486,0.25748,0.25397,0.32553,0.20912,0.10888,0.2099,0.20199
M4,19,10,F,25,04_Br_Pr_T2.tsv,3BrFo,2Pr,T2,2Pr,0,04_Br_Pr_T2.tsv,4,Force_Bruch,Projected,2.73E-04,2.53E-01,6.33E-01,4.95E-01,1.83E-02,6.76E-02,8.20E-01,7.28E+00,3.73E-01,6.12E-21,9.49E-01,4.97E+01,2.44E+01,2.48E+01,5.36E+01,2.69E+01,2.89E+01,1.23E+00,3.00E-02,2.87E-01,9.65E-06,8.75E-02,3015.7,3093.7,2.3248,9.2295,0.12055,0.76489,127.27,2971.2,0.017312,0.046343,5641.7,0.70644,0.61572,0.3209,1430.1,28.552,256.61,56249,0.5597,3,0.62473,0.0068,0.15904,309.12,0.36647,159.78,0.00032997,0.20005,0.28693,0.2487,0.1128,0.32965,0.091848,0.087819,0.13454,0.093071
